 ;Manually Marked;Keyword-based Searching;Tool;0: false    1-2-3: true    4:not applicable;;;
Content rating: Everyone;0;0;0;;;;
##me.wheresmom;0;0;4;;;;
##\GAME\BRAIN\_desc.txt;0;0;4;;;;
New Version!;0;0;0;;;;
Now Download Image Packs Over 250K people can't be wrong!;0;0;0;;;;
Top downloaded kids & toddler education game;0;0;0;;;;
WHO: Designed for Toddlers & Kids game(ages 1-6);0;0;0;;;;
WHAT: Hear an audio clue then identify the corresponding photo;0;1;0;;;;
WHY: Child has fun and learns new things very quickly;0;0;0;;;;
HOW: Comes pre-loaded with popular animals or use your own photos and record clues with your own voice!;1;1;0;;;;
"""Where's Mommy"" is a kid's seek-and-match game that can be customized with your own photos and audio recordings.";0;1;0;;;;
The game is similar to Where's Waldo, but it's more fun, educational and best of all, parents get to interact with children because YOU record the audio.;1;1;1;;;;
Your kids will really identify with the game and they'll learn new things, very fast.;0;0;0;;;;
IMPORTANT;0;0;0;;;;
Please send us feedback rather than give us a poor rating if there is a missing feature or improvement you want to recommend.;0;0;0;;;;
It's good today, but it will get much better soon.;0;0;0;;;;
PLEASE SEND BUGS/FEEDBACK TO: contact@wheresmom.me;0;0;0;;;;
How the game works!;0;0;0;;;;
Choose photos you took on your mobile camera or have downloaded from the web.;0;0;0;;;;
Record your own voice giving your child a clue about the photo;1;1;1;;;;
Where's the Firetruck for a picture of a fire truck);0;0;0;;;;
Do this for as many photos as you want, the more there are, the more fun for the kids (it comes with 12 preloaded animal images and recorded clues);0;1;0;;;;
Give to your child to play.;0;0;0;;;;
They will see 12 images on screen and it will randomly play one of the clues and your child must select the corresponding photo.;0;0;0;;;;
You'll be surprised at how much your child already knows!;0;0;0;;;;
NOTE: If aren't sure what it does, don't worry, its super self-explanatory.;0;0;0;;;;
Just give it a try, it's FREE.;0;0;0;;;;
What parents are saying!;0;0;0;;;;
"""It took me a minute to figure out what this game did, but as soon as it clicked, I was hooked.";0;0;0;;;;
Then I gave it to my 2 year old son, and he won't put it down.;0;0;0;;;;
Now everywhere I go, I take photos of things we see together and record my voice.;1;1;1;;;;
"The game never gets old for him.""";0;0;0;;;;
"[Jenna] ""Way better than flash card games.";0;0;0;;;;
"It's like I'm reading to my 3 year old when he's playing the game.""";0;0;0;;;;
"[James] ""We have dozens of picture books, flashcards and other interactive iPhone games, but nothing is like this.";0;0;0;;;;
My kids have learned literally hundreds of new words, objects, people, places and things because they recognize my voice telling them what it is.;1;1;1;;;;
"It's so cool.""";0;0;0;;;;
"[Cindy] ""It's simple, fun and long lasting.";0;0;0;;;;
It doesn't get old because I get to choose the photos.;0;0;0;;;;
"I can't wait until they have more pre-loaded packs (they told me that's what was coming soon) so I can record my voice.""";1;1;1;;;;
[Gail];0;0;0;;;;
BONUS;0;0;0;;;;
Game is fun for kids no matter what language you speak!;0;0;0;;;;
Record clues English, Spanish, French, whatever.;0;1;0;;;;
It's unlimited how people can use the game.;0;0;0;;;;
Get creative.;0;0;0;;;;
Have fun!;0;0;0;;;;
Playing the Game:;0;0;0;;;;
"Click the ""Start New Game"" button on the home screen";0;0;0;;;;
Twelve photos will be randomly shown from all that you created in the game setup;0;0;0;;;;
"Your child will automatically hear the first clue (i.e. something like ""Find the Pig"")";0;0;0;;;;
When your child correctly identifies the photo by clicking it, a green check mark will appear and the next audio clue will play;0;1;1;;;;
The audio clue will repeat whenever they choose an incorrect photo;0;1;1;;;;
SUGGESTION: Download pictures from the web or take them with your mobile camera, then record your voice!;1;1;1;;;;
The more photos you have, the more fun it is for you kids!;0;0;0;;;;
Recent changes: New Version!;0;0;0;;;;
Lot's of goodies.;0;0;0;;;;
You can now download image packs to expand your child's vocabulary and learning.;0;0;0;;;;
Currently 7 packs and over 140 images and photos of animals, buildings, tools, instruments, fruits, vegetables, people, places and things.;0;0;0;;;;
We're adding more packs every day.;0;0;0;;;;
Improved performance;0;0;0;;;;
Fixed bugs;0;0;0;;;;
"Added ""include/exclude"" images from game capability Enjoy!";0;0;0;;;;
Please give us feedback and help us by reporting bugs to contact@wheresmom.me;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.metastable.epicvislite;0;0;4;;;;
##\APPLICATION\MUSIC_AND_AUDIO\_desc.txt;0;0;4;;;;
Have you ever wanted to see what your music looks like or perhaps want to add something extra to your phones wallpaper to make it that much better?;0;0;0;;;;
This live wallpaper has highly customizable styles, there's one for everyone!;0;0;0;;;;
Create your own interesting effects and designs!;0;0;0;;;;
Live Wallpapers;0;0;0;;;;
To use, press settings while on your home page, select wallpaper, live wallpaper, then select the wallpaper you want.;0;0;0;;;;
TIPS;0;0;0;;;;
Adjust the background alpha to create a fading effect!;0;0;0;;;;
NOTES;0;0;0;;;;
If you find performance to be sluggish, adjust the Frame Rate (FPS).;0;0;0;;;;
Particle/Stroke Size may also effect performance when set to a high value along with a high Frame Rate.;0;0;0;;;;
Depends on your device;0;0;0;;;;
Recent changes: Fixed a coloring issue with some visuals such as Scope caused by the scaling change in the last version.;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.bti.myBeatBox;0;0;4;;;;
##\APPLICATION\MUSIC_AND_AUDIO\_desc.txt;0;0;4;;;;
Your personal BeatBox machine!;0;0;0;;;;
Create automatic rhythms from samples of your voice just like real human beatboxers and more!;0;1;0;;;;
Features:;0;0;0;;;;
12 popular rhythms;0;0;0;;;;
1 custom rhythm;0;0;0;;;;
integrated 16 step sequencer;0;0;0;;;;
variable speed (BPM);0;0;0;;;;
electronic sample set;0;0;0;;;;
acoustic sample set;0;0;0;;;;
user sample set;0;0;0;;;;
samples recording;1;1;1;;;;
samples importing (long press);0;0;0;;;;
sample set save & load;0;0;0;;;;
sequences saving;0;0;0;;;;
samples mix levels;0;0;0;;;;
samples tuning;0;0;0;;;;
global tuning;0;0;0;;;;
4 global sound effects;0;0;0;;;;
7 backgrounds;0;0;0;;;;
pad support;0;0;0;;;;
Recent changes: V2.6 changes: Fixed crashes on some devices.;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##balloonpop.balloonpop;0;0;4;;;;
##\GAME\RACING\_desc.txt;0;0;4;;;;
Take a deep breath and blow balloon on your phone.;0;0;0;;;;
You only need blow on the microphone (which is at the bottom of your phone);1;1;0;;;;
See how FAST you can blow up the balloon within 60 seconds.;0;0;0;;;;
Recent changes: bug fix;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.cn.sleep.music.ver1;0;0;4;;;;
##\APPLICATION\MUSIC_AND_AUDIO\_desc.txt;0;0;4;;;;
Sleep Music is the best music player to sleep.;0;0;0;;;;
Sleep Music is designed to help you fall asleep and sleep better&healthier :;0;0;0;;;;
With Sleep Music, we will play the piano music from Beethoven, so you can hava a relax mood to sleep.;0;0;0;;;;
With Sleep Music, you can also create a playlist of your favorite music.;0;0;0;;;;
Sleep Music will be played for a selected time during which the music level will gradually be decreased.;0;0;0;;;;
Sleep Music allow you to edit your playlist easily.;0;0;0;;;;
In a word,we want to make a easy-to-use application for you to help you fall asleep and sleep better & healthier.;0;0;0;;;;
Sleep Music is not only a easy-to-use application ,but also a powerful-features application,include:;0;0;0;;;;
Play The Piano Music from Beethoven.;0;0;0;;;;
Create playlist of your favorite music.;0;0;0;;;;
User-defined play duration.;0;0;0;;;;
Shut-down automatically to save power.;0;0;0;;;;
Play muisc in services.;0;0;0;;;;
Easily to edit your playlist.;0;0;0;;;;
APP to SD.;0;0;0;;;;
We hope you can fall asleep and sleep better&healthier with Sleep Music.;0;0;0;;;;
Recent changes: #Improve performance;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##geode.android.FlightTalk_FREE2;0;0;4;;;;
##\APPLICATION\TRANSPORTATION\_desc.txt;0;0;4;;;;
Track any flight worldwide!;0;0;0;;;;
Our app uses speech recognition technology.;1;0;2;;;;
Say the name of your airline, then its flight number and receive current flight status info.;0;0;0;;;;
This app will give you your desired flight information both onscreen and in speech.;0;0;0;;;;
This app is extremely useful for drivers.;0;0;0;;;;
Get all your information just by talking to the app, no texting required.;0;0;0;;;;
This app will work perfectly in noisy environment.;0;0;0;;;;
Free with a promo code or a 3 month trial period.;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.androcheck.nosmoke;0;0;4;;;;
##\APPLICATION\HEALTH_AND_FITNESS\_desc.txt;0;0;4;;;;
Try to smoking a virtual cigarette.;0;0;0;;;;
Do you have enough breath?;0;0;0;;;;
The application shows how the lungs, through smoking, age rapidly.;0;0;0;;;;
Though some devices may not be compatible with the breath, Please, spread this application and leave a positive comment against smoke.;0;0;0;;;;
The smoke is dangerous and can not win.;0;0;0;;;;
Thanks for your support.;0;0;0;;;;
Tags: cigarette, smoke, smoking, breath, cancer, cigarette packet, lighter, matches, lungs, cancer, simulator;0;0;0;;;;
Content rating: High Maturity;0;0;0;;;;
##com.learnandmaster.gibsonguitartuner;0;0;4;;;;
##\APPLICATION\TOOLS\_desc.txt;0;0;4;;;;
2010 Billboard Music App Award Winner;0;0;0;;;;
Gibson is proud to introduce the Gibson App for the Android, a multi-purpose and fully interactive guitar application featuring a Standard and Traditional Chromatic Tuner, Metronome, Chord Chart, Lessons from Gibson's Learn & Master Guitar, and much more.;0;0;0;;;;
Best of all it's FREE.;0;0;0;;;;
This application is currently not compatible with some Samsung Galaxy devices.;0;0;0;;;;
Sorry for the inconvenience, we hope to have a solution soon.;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.tvt.network;0;0;4;;;;
##\APPLICATION\BUSINESS\_desc.txt;0;0;4;;;;
SuperCam is a professional mobile phone client software for digital video recorders and IP cameras in CCTV surveillance (compatible models only).;1;1;0;;;;
The software is for professional usage and copyright protected.;0;0;0;;;;
NOTICE;0;0;0;;;;
If an exception occurs after updating the software, uninstall and then reinstall the software;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##RabiSoft.MicNotifier;0;0;4;;;;
##\APPLICATION\LIBRARIES_AND_DEMO\_desc.txt;0;0;4;;;;
When mic sense sound volume over border, send broadcast intent.;1;0;0;;;;
Not work stand alone.;0;0;0;;;;
"Action of send broadcast intent: ""RabiSoft.MicNotifier.intent.action.DETECTED""";0;0;0;;;;
"Actions of receive broadcast intent: ""RabiSoft.MicNotifier.intent.action.ON"" ""RabiSoft.MicNotifier.intent.action.OFF""";0;0;0;;;;
"Please use with ""Intent to Intent Ad"" or ""intent to Intent Pro Ad"" and more.";0;0;0;;;;
Recent changes: Bug Fix from Crush Report.;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.kauf.soundboardtalking.baum.a3DTalkingSoundboardMP3TV;0;0;4;;;;
##\APPLICATION\LIFESTYLE\_desc.txt;0;0;4;;;;
Unlimited Sounds and fun with the 3D Talking Sound Board!;0;0;0;;;;
Top Fun App;0;0;0;;;;
download now for free!;0;0;0;;;;
18 predefined special sound effects!;0;0;0;;;;
Create your own funny speeches!;0;0;0;;;;
Features:;0;0;0;;;;
High quality 3D graphics;0;0;0;;;;
Voice interaction/animations;1;1;2;;;;
Funny Animations;0;0;0;;;;
Robot software;0;0;0;;;;
Text to Speech, type in your text and the 3D Talking Sound Board will say (play) it;0;0;1;;;;
Save and play your own sound and text;1;0;1;;;;
Sound effects like used in movies, TV, radio, music, etc.;0;0;0;;;;
Containing sounds/special effects: Alarm Chicken Cow Cat Rooster Burp Fart Machine Gun Harley Bike Motor Sound Scream Vomit Yeah Applause Music Dog Explosion Goat Drum Etc.;0;0;1;;;;
You can use this app to create (sonic) pranks!;0;0;0;;;;
Call/dial your friends and play your sound/text.;0;0;1;;;;
This app is not a MP3 ringtone maker.;0;0;0;;;;
Try it now and you'll see how funny it is!;0;0;0;;;;
Content rating: Medium Maturity;0;0;0;;;;
##com.xuecs.AudioRecorder;0;0;4;;;;
##\APPLICATION\MUSIC_AND_AUDIO\_desc.txt;0;0;4;;;;
This application is a simple and easy to use voice recorder.;1;1;1;;;;
Features:;0;0;0;;;;
Unlimited record time and file size (only limited by your SDCard size), recorded file are saved at folder: sdcard/AudioRecorder.;0;1;0;;;;
Simple and easy to use user interface, start fast;0;0;0;;;;
Play the audio when you select it.;0;1;1;;;;
Output format support 3gp/amr/mp4;0;0;0;;;;
Long press the file will open option menu for other actions:;0;0;0;;;;
Play in another player;0;0;0;;;;
Rename file;0;0;0;;;;
Delete file;0;0;0;;;;
Send file via email/bluetooth/dropbox/other;0;0;0;;;;
Status bar icon;0;0;0;;;;
Support XOOM/Android 3.0/Android 3.1;0;0;0;;;;
Option to use handset control start/stop recorder;0;1;0;;;;
Recent changes: Add handset control start/stop record.;0;1;0;;;;
V 1.0.32 Add sound feedback to handset control.;0;0;0;;;;
V 1.0.35 Fix the crash bug when finish play audio v 1.0.37 If app crashes when you stop play files, please update to this version.;0;1;1;;;;
Content rating: Everyone;0;0;0;;;;
##com.ittiam.clearrecordlite;0;0;4;;;;
##\APPLICATION\BUSINESS\_desc.txt;0;0;4;;;;
ClearRecord brings the unique feature of suppressing Ambient Noise, inadvertently captured while recording.;0;1;0;;;;
ClearRecord also features the ability to control play-speed without modifying pitch quality and background recording.;0;1;0;;;;
Ambient Noise Reduction (ANR) feature, allows to record conversations in any noisy environment;1;1;0;;;;
street, train, classroom or an airplane while still maintaining clear voice.;0;1;0;;;;
Slow play-speed allows transcription users and new-language-learners to slow down and listen clearly to a fast speaker while Fast play-speed cuts short the time required to listen to a long recording without missing any part.;0;1;1;;;;
These unique features, combined with the ability to record in background, make ClearRecord must have for anyone interested in recording.;1;1;1;;;;
Highlights;0;0;0;;;;
Get noise free recordings in any noisy environment like traffic, airplane, restaurant, etc;1;1;1;;;;
Play your recordings fast to quickly listen to a long lecture or speech, without missing any part;0;1;0;;;;
Play slow to suit your comfort level, while listening to fast speakers;0;0;0;;;;
Record speech, lectures and conversations at 16 kHz and live music performance and natural sounds at 44.1 kHz;1;1;1;;;;
Record in background while running other apps in the foreground.;1;1;0;;;;
Features;0;0;0;;;;
Ambient Noise Reduction [ANR]: Suppresses ambient noise captured during recording;0;1;0;;;;
Play Speed Control: Play the recording at speeds of 0.5x, 0.75x, 1.25x or 1.5x without modifying pitch quality;0;1;1;;;;
Supports sampling frequency of 16 kHz for voice recordings and 48 kHz for music recordings;1;1;1;;;;
All recordings in WAV format.;0;1;0;;;;
Files can be easily played on PC through standard media players.;0;0;0;;;;
Supports recording in the background.;0;1;0;;;;
Elegant user interface and design for easy usage.;0;0;0;;;;
Recorded files stored on external memory (SD card) providing easy access for file transfer.;0;1;0;;;;
